initial,initial_label,rhyme,final,reading,status,sino_entry_count,character_count,example_characters
m,m,ueng,ng,mueng,gap,0,0,
m,m,ung,ng,mung,attested,57,45,冡罞䀄雺夢蒙髳瞢蕄幪懜曚
m,m,waang,ng,mwaang,gap,0,0,
m,m,waeng,ng,mwaeng,gap,0,0,
m,m,wang,ng,mwang,gap,0,0,
m,m,wueng,ng,mwueng,gap,0,0,
m,m,wung,ng,mwung,gap,0,0,
m,m,yang,ng,myang,gap,0,0,
m,m,yeng,ng,myeng,gap,0,0,
m,m,yeong,ng,myeong,gap,0,0,
m,m,yng,ng,myng,attested,9,8,皿命明盟鳴䳟𥁰𥥊
m,m,aay,y,maay,attested,8,8,買嘪賣蕒鷶㵋䁲𩍃
m,m,aey,y,maey,gap,0,0,
m,m,ay,y,may,attested,20,18,每妹枚昧埋浼脄痗腜塺韎鋂
m,m,eoy,y,meoy,gap,0,0,
m,m,ey,y,mey,attested,24,24,未尾味沬娓浘菋微㵟鮇薇癓
m,m,uy,y,muy,attested,23,18,玫挴眛梅脢莓媒煤瑁禖潣燘
m,m,waay,y,mwaay,gap,0,0,
m,m,waey,y,mwaey,gap,0,0,
m,m,way,y,mway,gap,0,0,
m,m,wey,y,mwey,gap,0,0,
m,m,wy,y,mwy,gap,0,0,
m,m,y,y,my,gap,0,0,
m,m,yay,y,myay,gap,0,0,
m,m,aaw,w,maaw,gap,0,0,
m,m,aew,w,maew,gap,0,0,
m,m,aw,w,maw,attested,15,14,毛枆眊耄覒堥帽楙氂䋃䓮𤣽
m,m,eow,w,meow,gap,0,0,
m,m,ew,w,mew,attested,18,14,冃芼冒旄酕媢瑁髦蓩㲝𢯾𣔺
m,m,iaew,w,miaew,gap,0,0,
m,m,iaw,w,miaw,attested,22,20,卯戼皃泖昴茅茆罞媌描貌犛
m,m,iew,w,miew,attested,7,7,苗庿描猫廟緢貓
m,m,iw,w,miw,gap,0,0,
m,m,oew,w,moew,gap,0,0,
m,m,ow,w,mow,attested,30,30,戊母牡呣姆拇某胟苺茂畞莽
m,m,yeow,w,myeow,gap,0,0,
m,m,aei,i,maei,gap,0,0,
m,m,ai,i,mai,attested,7,7,佅沬昧枺勱邁䜕
m,m,i,i,mi,attested,96,90,米芈侎冞弭洣眉美娓敉迷眯
m,m,uei,i,muei,gap,0,0,
m,m,waei,i,mwaei,gap,0,0,
m,m,wai,i,mwai,gap,0,0,
m,m,wi,i,mwi,gap,0,0,
m,m,aak,k,maak,attested,9,9,帞𢫦陌袹貉貊銆㹮𧻙
m,m,aek,k,maek,attested,9,9,佰洦蛨嗼㱳貘驀𡠜𩢷
m,m,ak,k,mak,attested,33,33,皃眊脉毣眽莫麥衇覛嗼塻寞
m,m,ek,k,mek,attested,23,23,冂糸汨覓塓幎覛漞蓂鼏幦濗
m,m,eok,k,meok,gap,0,0,
m,m,iaak,k,miaak,gap,0,0,
m,m,iak,k,miak,gap,0,0,
m,m,iek,k,miek,gap,0,0,
m,m,ik,k,mik,attested,1,1,䁇
m,m,iok,k,miok,gap,0,0,
m,m,iuk,k,miuk,gap,0,0,
m,m,oek,k,moek,gap,0,0,
m,m,ok,k,mok,attested,5,5,媢瑁萺艒𣔺
m,m,uaak,k,muaak,gap,0,0,
m,m,uek,k,muek,gap,0,0,
m,m,uk,k,muk,attested,36,35,万木目朷沐牧冒苜毣蚞楘睦
m,m,waak,k,mwaak,gap,0,0,
m,m,waek,k,mwaek,gap,0,0,
m,m,yeok,k,myeok,gap,0,0,
m,m,yk,k,myk,gap,0,0,
m,m,aach,ch,maach,gap,0,0,
m,m,ach,ch,mach,gap,0,0,
m,m,aech,ch,maech,gap,0,0,
m,m,och,ch,moch,gap,0,0,
m,m,oech,ch,moech,gap,0,0,
m,m,uch,ch,much,gap,0,0,
m,m,uech,ch,muech,gap,0,0,
m,m,aat,t,maat,attested,7,7,睰礣齂㑻䀣䯦𪒜
m,m,aet,t,maet,gap,0,0,
m,m,at,t,mat,attested,32,32,末妺帓帕抹沫昩苜眜秣粖袜
m,m,eot,t,meot,gap,0,0,
m,m,et,t,met,attested,2,2,搣滅
m,m,iat,t,miat,attested,5,5,襪韈韤㒝𥄎
m,m,iet,t,miet,gap,0,0,
m,m,it,t,mit,attested,42,41,沕宓密淧粖覕榓滵蜜樒蔑蔤
m,m,oet,t,moet,gap,0,0,
m,m,ot,t,mot,attested,6,6,没殁𤣻莈𠬛𩑦
m,m,t,t,mt,gap,0,0,
m,m,uet,t,muet,gap,0,0,
m,m,ut,t,mut,attested,9,9,勿伆岉沕昒物芴𣃦𨑥
m,m,waet,t,mwaet,gap,0,0,
m,m,wat,t,mwat,gap,0,0,
m,m,woet,t,mwoet,gap,0,0,
m,m,wot,t,mwot,gap,0,0,
m,m,yeot,t,myeot,gap,0,0,
m,m,yt,t,myt,gap,0,0,
m,m,aets,ts,maets,gap,0,0,
m,m,ats,ts,mats,gap,0,0,
m,m,eots,ts,meots,gap,0,0,
m,m,ets,ts,mets,gap,0,0,
m,m,aap,p,maap,gap,0,0,
m,m,aep,p,maep,gap,0,0,
m,m,ap,p,map,gap,0,0,
m,m,eop,p,meop,gap,0,0,
m,m,ep,p,mep,gap,0,0,
m,m,iep,p,miep,gap,0,0,
m,m,ip,p,mip,gap,0,0,
m,m,oep,p,moep,gap,0,0,
m,m,op,p,mop,gap,0,0,
m,m,p,p,mp,gap,0,0,
m,m,yp,p,myp,gap,0,0,
m,m,eov,v,meov,gap,0,0,
m,m,ev,v,mev,gap,0,0,
m,m,ov,v,mov,gap,0,0,
m,m,aenn,nn,maenn,gap,0,0,
m,m,ann,nn,mann,gap,0,0,
m,m,enn,nn,menn,gap,0,0,
m,m,eonn,nn,meonn,gap,0,0,
m,m,onn,nn,monn,gap,0,0,
m,m,aeyh,h,maeyh,gap,0,0,
m,m,ah,h,mah,gap,0,0,
m,m,ayh,h,mayh,gap,0,0,
m,m,emh,h,memh,gap,0,0,
m,m,eomh,h,meomh,gap,0,0,
m,m,ueh,h,mueh,gap,0,0,
m,m,uh,h,muh,gap,0,0,
m,m,r,r,mr,gap,0,0,
m,m,,open,m,gap,0,0,
m,m,a,open,ma,attested,42,37,馬麻傌痲塺榪麼摩犘碼禡罵
m,m,aa,open,maa,gap,0,0,
m,m,ae,open,mae,gap,0,0,
m,m,au,open,mau,gap,0,0,
m,m,e,open,me,gap,0,0,
m,m,eo,open,meo,gap,0,0,
m,m,eou,open,meou,gap,0,0,
m,m,eu,open,meu,gap,0,0,
m,m,ia,open,mia,attested,1,1,乜
m,m,iaeu,open,miaeu,gap,0,0,
m,m,iau,open,miau,attested,9,8,杪玅秒訬淼渺篎𪃦
m,m,ie,open,mie,attested,1,1,袂
m,m,ieu,open,mieu,attested,9,9,吵妙眇蜱篻藐㠺䖢𦳥
m,m,iou,open,miou,gap,0,0,
m,m,iu,open,miu,gap,0,0,
m,m,o,open,mo,attested,24,24,无姥峔莽募媽墓嫫慔摸墲慕
m,m,oe,open,moe,gap,0,0,
m,m,oeu,open,moeu,gap,0,0,
m,m,ou,open,mou,attested,25,25,矛牟侔劺恈眸莓堥蛑雺蝥謀
m,m,u,open,mu,attested,65,57,无毋巫武侮敄務娬莁婺嵍無
m,m,ua,open,mua,gap,0,0,
m,m,uae,open,muae,gap,0,0,
m,m,ue,open,mue,gap,0,0,
m,m,ueo,open,mueo,gap,0,0,
m,m,wa,open,mwa,gap,0,0,
m,m,wae,open,mwae,gap,0,0,
m,m,yeo,open,myeo,gap,0,0,
m,m,yeou,open,myeou,gap,0,0,
n,n,aan,n,naan,gap,0,0,
n,n,aen,n,naen,gap,0,0,
n,n,an,n,nan,attested,13,10,渜暖煗餪難攤𢅼𦍀𩁘𪇠
n,n,en,n,nen,attested,11,10,偄愞㬉煖稬濡灘㬮𩁣𪋐
n,n,eon,n,neon,gap,0,0,
n,n,ian,n,nian,gap,0,0,
n,n,ien,n,nien,gap,0,0,
n,n,in,n,nin,attested,11,11,年秊涊晛跈㜣撚㬗蹨㲽𨛲
n,n,n,n,nn,gap,0,0,
n,n,oen,n,noen,gap,0,0,
n,n,on,n,non,attested,6,6,抐媆腝嫩黁㶧
n,n,uaen,n,nuaen,gap,0,0,
n,n,uan,n,nuan,gap,0,0,
n,n,uen,n,nuen,gap,0,0,
n,n,ueon,n,nueon,gap,0,0,
n,n,uin,n,nuin,gap,0,0,
n,n,un,n,nun,gap,0,0,
n,n,waan,n,nwaan,gap,0,0,
n,n,waen,n,nwaen,gap,0,0,
n,n,wan,n,nwan,gap,0,0,
n,n,woen,n,nwoen,gap,0,0,
n,n,won,n,nwon,gap,0,0,
n,n,wyn,n,nwyn,gap,0,0,
n,n,yeon,n,nyeon,gap,0,0,
n,n,yn,n,nyn,gap,0,0,
n,n,aam,m,naam,gap,0,0,
n,n,aem,m,naem,gap,0,0,
n,n,am,m,nam,attested,14,14,妠男抩南柟揇湳楠腩萳䈒䶲
n,n,em,m,nem,attested,4,4,姌拈㜤𨸱
n,n,eom,m,neom,gap,0,0,
n,n,iem,m,niem,gap,0,0,
n,n,im,m,nim,attested,5,5,念淰鮎䬯𦁇
n,n,m,m,nm,gap,0,0,
n,n,oem,m,noem,gap,0,0,
n,n,om,m,nom,gap,0,0,
n,n,ym,m,nym,gap,0,0,
n,n,yom,m,nyom,gap,0,0,
n,n,aang,ng,naang,gap,0,0,
n,n,aeng,ng,naeng,gap,0,0,
n,n,ang,ng,nang,attested,7,6,曩囊蠰儾灢㚂
n,n,eng,ng,neng,attested,10,8,寗寧嚀聹鸋䗿𧕝𩕳
n,n,eong,ng,neong,gap,0,0,
n,n,iaang,ng,niaang,gap,0,0,
n,n,iang,ng,niang,gap,0,0,
n,n,ieng,ng,nieng,gap,0,0,
n,n,ing,ng,ning,attested,8,7,佞寍濘䆨䔭𣍆𨛲
n,n,iong,ng,niong,gap,0,0,
n,n,iung,ng,niung,gap,0,0,
n,n,oeng,ng,noeng,gap,0,0,
n,n,ong,ng,nong,attested,12,12,農儂辳噥憹膿㺜䢉𧗕𨑋𩅽𩟊
n,n,uaang,ng,nuaang,gap,0,0,
n,n,ueng,ng,nueng,gap,0,0,
n,n,ung,ng,nung,attested,5,4,能癑齈𨑊
n,n,waang,ng,nwaang,gap,0,0,
n,n,waeng,ng,nwaeng,gap,0,0,
n,n,wang,ng,nwang,gap,0,0,
n,n,wueng,ng,nwueng,gap,0,0,
n,n,wung,ng,nwung,gap,0,0,
n,n,yang,ng,nyang,gap,0,0,
n,n,yeng,ng,nyeng,gap,0,0,
n,n,yeong,ng,nyeong,gap,0,0,
n,n,yng,ng,nyng,gap,0,0,
n,n,aay,y,naay,attested,5,5,奈柰渿㲡𩹟
n,n,aey,y,naey,gap,0,0,
n,n,ay,y,nay,attested,13,11,乃耏娞浽能脮餒鼐螚𣉘𩗔
n,n,eoy,y,neoy,gap,0,0,
n,n,ey,y,ney,attested,11,11,内佴耐迺捼餧鮾㼏㾍𢅼𨡌
n,n,uy,y,nuy,gap,0,0,
n,n,waay,y,nwaay,gap,0,0,
n,n,waey,y,nwaey,gap,0,0,
n,n,way,y,nway,gap,0,0,
n,n,wey,y,nwey,gap,0,0,
n,n,wy,y,nwy,gap,0,0,
n,n,y,y,ny,gap,0,0,
n,n,yay,y,nyay,gap,0,0,
n,n,aaw,w,naaw,gap,0,0,
n,n,aew,w,naew,gap,0,0,
n,n,aw,w,naw,attested,10,9,峱堖惱碯㺁𠜶𤣜𧳦𨱵
n,n,eow,w,neow,gap,0,0,
n,n,ew,w,new,attested,10,9,猱腝腦嶩巎獿㛴㺜𤫕
n,n,iaew,w,niaew,gap,0,0,
n,n,iaw,w,niaw,gap,0,0,
n,n,iew,w,niew,gap,0,0,
n,n,iw,w,niw,attested,8,8,陾搙擩獳鎒羺㝅䨲
n,n,oew,w,noew,gap,0,0,
n,n,ow,w,now,attested,8,8,啂耨譳㳶䰰𡝦𡭾𣫌
n,n,yeow,w,nyeow,gap,0,0,
n,n,aei,i,naei,gap,0,0,
n,n,ai,i,nai,gap,0,0,
n,n,i,i,ni,attested,22,20,坭泥苨迡屔埿嬭濘檷薾禰瀰
n,n,uei,i,nuei,gap,0,0,
n,n,waei,i,nwaei,gap,0,0,
n,n,wai,i,nwai,gap,0,0,
n,n,wi,i,nwi,gap,0,0,
n,n,aak,k,naak,gap,0,0,
n,n,aek,k,naek,gap,0,0,
n,n,ak,k,nak,attested,1,1,諾
n,n,ek,k,nek,attested,4,4,惄愵溺𧗂
n,n,eok,k,neok,gap,0,0,
n,n,iaak,k,niaak,gap,0,0,
n,n,iak,k,niak,gap,0,0,
n,n,iek,k,niek,gap,0,0,
n,n,ik,k,nik,gap,0,0,
n,n,iok,k,niok,gap,0,0,
n,n,iuk,k,niuk,gap,0,0,
n,n,oek,k,noek,gap,0,0,
n,n,ok,k,nok,attested,4,4,傉搙耨褥
n,n,uaak,k,nuaak,gap,0,0,
n,n,uek,k,nuek,gap,0,0,
n,n,uk,k,nuk,attested,3,3,䎪䘅𣉘
n,n,waak,k,nwaak,gap,0,0,
n,n,waek,k,nwaek,gap,0,0,
n,n,yeok,k,nyeok,gap,0,0,
n,n,yk,k,nyk,gap,0,0,
n,n,aach,ch,naach,gap,0,0,
n,n,ach,ch,nach,gap,0,0,
n,n,aech,ch,naech,gap,0,0,
n,n,och,ch,noch,gap,0,0,
n,n,oech,ch,noech,gap,0,0,
n,n,uch,ch,nuch,gap,0,0,
n,n,uech,ch,nuech,gap,0,0,
n,n,aat,t,naat,gap,0,0,
n,n,aet,t,naet,gap,0,0,
n,n,at,t,nat,attested,3,3,捺䖧𤷈
n,n,eot,t,neot,gap,0,0,
n,n,et,t,net,gap,0,0,
n,n,iat,t,niat,gap,0,0,
n,n,iet,t,niet,gap,0,0,
n,n,it,t,nit,attested,12,12,圼苶捏涅菍篞㖏𡍤𤶚𥔄𦛠𦵐
n,n,oet,t,noet,gap,0,0,
n,n,ot,t,not,attested,5,5,抐肭訥㕯𣧍
n,n,t,t,nt,gap,0,0,
n,n,uet,t,nuet,gap,0,0,
n,n,ut,t,nut,gap,0,0,
n,n,waet,t,nwaet,gap,0,0,
n,n,wat,t,nwat,gap,0,0,
n,n,woet,t,nwoet,gap,0,0,
n,n,wot,t,nwot,gap,0,0,
n,n,yeot,t,nyeot,gap,0,0,
n,n,yt,t,nyt,gap,0,0,
n,n,aets,ts,naets,gap,0,0,
n,n,ats,ts,nats,gap,0,0,
n,n,eots,ts,neots,gap,0,0,
n,n,ets,ts,nets,gap,0,0,
n,n,aap,p,naap,gap,0,0,
n,n,aep,p,naep,gap,0,0,
n,n,ap,p,nap,attested,6,5,妠衲魶㨥䪏
n,n,eop,p,neop,gap,0,0,
n,n,ep,p,nep,attested,5,5,納笝軜蒳𩚛
n,n,iep,p,niep,gap,0,0,
n,n,ip,p,nip,attested,15,15,苶埝惗捻敜菍慹暬錜籋攝鑈
n,n,oep,p,noep,gap,0,0,
n,n,op,p,nop,gap,0,0,
n,n,p,p,np,gap,0,0,
n,n,yp,p,nyp,gap,0,0,
n,n,eov,v,neov,gap,0,0,
n,n,ev,v,nev,gap,0,0,
n,n,ov,v,nov,gap,0,0,
n,n,aenn,nn,naenn,gap,0,0,
n,n,ann,nn,nann,gap,0,0,
n,n,enn,nn,nenn,gap,0,0,
n,n,eonn,nn,neonn,gap,0,0,
n,n,onn,nn,nonn,gap,0,0,
n,n,aeyh,h,naeyh,gap,0,0,
n,n,ah,h,nah,gap,0,0,
n,n,ayh,h,nayh,gap,0,0,
n,n,emh,h,nemh,gap,0,0,
n,n,eomh,h,neomh,gap,0,0,
n,n,ueh,h,nueh,gap,0,0,
n,n,uh,h,nuh,gap,0,0,
n,n,r,r,nr,gap,0,0,
n,n,,open,n,gap,0,0,
n,n,a,open,na,attested,10,10,捼堧愞絮稬㛂䎠䏧𢫷𤲬
n,n,aa,open,naa,attested,7,7,娜挪臡㔮㡅𡖔𤘟
n,n,ae,open,nae,attested,10,8,那奈袲橠儺𠹈𢄴𩴓
n,n,au,open,nau,gap,0,0,
n,n,e,open,ne,gap,0,0,
n,n,eo,open,neo,gap,0,0,
n,n,eou,open,neou,gap,0,0,
n,n,eu,open,neu,gap,0,0,
n,n,ia,open,nia,gap,0,0,
n,n,iaeu,open,niaeu,gap,0,0,
n,n,iau,open,niau,attested,11,11,尿嫋嬈褭嬲㜵㒟㞙䃵𢴶𨲂
n,n,ie,open,nie,gap,0,0,
n,n,ieu,open,nieu,gap,0,0,
n,n,iou,open,niou,gap,0,0,
n,n,iu,open,niu,gap,0,0,
n,n,o,open,no,attested,14,11,奴努孥帑弩怒砮笯駑㚢𧉭
n,n,oe,open,noe,gap,0,0,
n,n,oeu,open,noeu,gap,0,0,
n,n,ou,open,nou,gap,0,0,
n,n,u,open,nu,gap,0,0,
n,n,ua,open,nua,gap,0,0,
n,n,uae,open,nuae,gap,0,0,
n,n,ue,open,nue,gap,0,0,
n,n,ueo,open,nueo,gap,0,0,
n,n,wa,open,nwa,gap,0,0,
n,n,wae,open,nwae,gap,0,0,
n,n,yeo,open,nyeo,gap,0,0,
n,n,yeou,open,nyeou,gap,0,0,
p,p,aan,n,paan,attested,2,2,盻𥌊
p,p,aen,n,paen,gap,0,0,
p,p,an,n,pan,attested,5,4,扳眅攀襻
p,p,en,n,pen,attested,10,9,扁偏媥萹篇翩鴘騗㾫
p,p,eon,n,peon,gap,0,0,
p,p,ian,n,pian,gap,0,0,
p,p,ien,n,pien,gap,0,0,
p,p,in,n,pin,attested,13,13,片砏虨繽㸤䎙䏒䚔𢣐𣎵𨷚𩰝
p,p,n,n,pn,gap,0,0,
p,p,oen,n,poen,gap,0,0,
p,p,on,n,pon,gap,0,0,
p,p,uaen,n,puaen,gap,0,0,
p,p,uan,n,puan,gap,0,0,
p,p,uen,n,puen,gap,0,0,
p,p,ueon,n,pueon,gap,0,0,
p,p,uin,n,puin,gap,0,0,
p,p,un,n,pun,gap,0,0,
p,p,waan,n,pwaan,gap,0,0,
p,p,waen,n,pwaen,gap,0,0,
p,p,wan,n,pwan,gap,0,0,
p,p,woen,n,pwoen,gap,0,0,
p,p,won,n,pwon,gap,0,0,
p,p,wyn,n,pwyn,gap,0,0,
p,p,yeon,n,pyeon,gap,0,0,
p,p,yn,n,pyn,gap,0,0,
p,p,aam,m,paam,gap,0,0,
p,p,aem,m,paem,gap,0,0,
p,p,am,m,pam,gap,0,0,
p,p,em,m,pem,gap,0,0,
p,p,eom,m,peom,gap,0,0,
p,p,iem,m,piem,gap,0,0,
p,p,im,m,pim,attested,1,1,品
p,p,m,m,pm,gap,0,0,
p,p,oem,m,poem,gap,0,0,
p,p,om,m,pom,gap,0,0,
p,p,ym,m,pym,gap,0,0,
p,p,yom,m,pyom,gap,0,0,
p,p,aang,ng,paang,attested,4,4,亨恲澎磅
p,p,aeng,ng,paeng,gap,0,0,
p,p,ang,ng,pang,attested,27,27,伻匉㛁怦抨肨姘砰胮弸皏雱
p,p,eng,ng,peng,attested,9,8,甹俜姘艵竮頩覮𢖊
p,p,eong,ng,peong,gap,0,0,
p,p,iaang,ng,piaang,gap,0,0,
p,p,iang,ng,piang,gap,0,0,
p,p,ieng,ng,pieng,gap,0,0,
p,p,ing,ng,ping,attested,4,4,俜娉砯聘
p,p,iong,ng,piong,gap,0,0,
p,p,iung,ng,piung,gap,0,0,
p,p,oeng,ng,poeng,gap,0,0,
p,p,ong,ng,pong,attested,17,17,丰仹妦峯捧桻烽㸼莑蜂鋒蘴
p,p,uaang,ng,puaang,gap,0,0,
p,p,ueng,ng,pueng,gap,0,0,
p,p,ung,ng,pung,attested,14,13,倗堋剻漰賵豐㒥寷㠦灃酆蘴
p,p,waang,ng,pwaang,gap,0,0,
p,p,waeng,ng,pwaeng,gap,0,0,
p,p,wang,ng,pwang,gap,0,0,
p,p,wueng,ng,pwueng,gap,0,0,
p,p,wung,ng,pwung,gap,0,0,
p,p,yang,ng,pyang,gap,0,0,
p,p,yeng,ng,pyeng,gap,0,0,
p,p,yeong,ng,pyeong,gap,0,0,
p,p,yng,ng,pyng,gap,0,0,
p,p,aay,y,paay,attested,7,7,派㭛㵺𠂢𣎵𣏕𥿯
p,p,aey,y,paey,gap,0,0,
p,p,ay,y,pay,attested,6,6,俖朏浿啡湃𡜊
p,p,eoy,y,peoy,gap,0,0,
p,p,ey,y,pey,gap,0,0,
p,p,uy,y,puy,gap,0,0,
p,p,waay,y,pwaay,gap,0,0,
p,p,waey,y,pwaey,gap,0,0,
p,p,way,y,pway,gap,0,0,
p,p,wey,y,pwey,gap,0,0,
p,p,wy,y,pwy,gap,0,0,
p,p,y,y,py,gap,0,0,
p,p,yay,y,pyay,gap,0,0,
p,p,aaw,w,paaw,gap,0,0,
p,p,aew,w,paew,gap,0,0,
p,p,aw,w,paw,attested,19,19,抛奅拋泡炮胞皰窌脬藨礮㯱
p,p,eow,w,peow,gap,0,0,
p,p,ew,w,pew,attested,1,1,麃
p,p,iaew,w,piaew,gap,0,0,
p,p,iaw,w,piaw,gap,0,0,
p,p,iew,w,piew,gap,0,0,
p,p,iw,w,piw,attested,21,15,杓僄勡彯漂膘瞟縹翲爂犥鏢
p,p,oew,w,poew,gap,0,0,
p,p,ow,w,pow,attested,10,10,仆剖婄豧蔀踣㰴䞳䯽䳝
p,p,yeow,w,pyeow,gap,0,0,
p,p,aei,i,paei,gap,0,0,
p,p,ai,i,pai,attested,5,5,沛浿霈㤄𥄔
p,p,i,i,pi,attested,73,65,丕庀仳㔻伾吡屁批疕帔怌披
p,p,uei,i,puei,gap,0,0,
p,p,waei,i,pwaei,gap,0,0,
p,p,wai,i,pwai,gap,0,0,
p,p,wi,i,pwi,gap,0,0,
p,p,aak,k,paak,attested,5,5,怕敀皛魄𠓗
p,p,aek,k,paek,attested,5,5,拍洦珀𤖼𧻙
p,p,ak,k,pak,attested,17,17,攴圤朴㺪鞄颮墣樸璞謈㩧糪
p,p,ek,k,pek,attested,7,7,僻劈澼憵癖霹䤨
p,p,eok,k,peok,gap,0,0,
p,p,iaak,k,piaak,gap,0,0,
p,p,iak,k,piak,gap,0,0,
p,p,iek,k,piek,gap,0,0,
p,p,ik,k,pik,attested,17,17,畐副堛愊揊辟稫僻廦踾癖疈
p,p,iok,k,piok,gap,0,0,
p,p,iuk,k,piuk,gap,0,0,
p,p,oek,k,poek,gap,0,0,
p,p,ok,k,pok,gap,0,0,
p,p,uaak,k,puaak,gap,0,0,
p,p,uek,k,puek,gap,0,0,
p,p,uk,k,puk,attested,22,21,攴扑副墣撲蝮骲蕧濼覆醭㙏
p,p,waak,k,pwaak,gap,0,0,
p,p,waek,k,pwaek,gap,0,0,
p,p,yeok,k,pyeok,gap,0,0,
p,p,yk,k,pyk,gap,0,0,
p,p,aach,ch,paach,gap,0,0,
p,p,ach,ch,pach,gap,0,0,
p,p,aech,ch,paech,gap,0,0,
p,p,och,ch,poch,gap,0,0,
p,p,oech,ch,poech,gap,0,0,
p,p,uch,ch,puch,gap,0,0,
p,p,uech,ch,puech,gap,0,0,
p,p,aat,t,paat,attested,4,4,汃𥐙𨋐𪗔
p,p,aet,t,paet,gap,0,0,
p,p,at,t,pat,gap,0,0,
p,p,eot,t,peot,gap,0,0,
p,p,et,t,pet,attested,4,4,潎憋瞥癟
p,p,iat,t,piat,gap,0,0,
p,p,iet,t,piet,gap,0,0,
p,p,it,t,pit,attested,14,14,丿匹嫳撆暼瞥鐅鷝䋢䏘䫾䭱
p,p,oet,t,poet,gap,0,0,
p,p,ot,t,pot,gap,0,0,
p,p,t,t,pt,gap,0,0,
p,p,uet,t,puet,gap,0,0,
p,p,ut,t,put,gap,0,0,
p,p,waet,t,pwaet,gap,0,0,
p,p,wat,t,pwat,gap,0,0,
p,p,woet,t,pwoet,gap,0,0,
p,p,wot,t,pwot,gap,0,0,
p,p,yeot,t,pyeot,gap,0,0,
p,p,yt,t,pyt,gap,0,0,
p,p,aets,ts,paets,gap,0,0,
p,p,ats,ts,pats,gap,0,0,
p,p,eots,ts,peots,gap,0,0,
p,p,ets,ts,pets,gap,0,0,
p,p,aap,p,paap,gap,0,0,
p,p,aep,p,paep,gap,0,0,
p,p,ap,p,pap,gap,0,0,
p,p,eop,p,peop,gap,0,0,
p,p,ep,p,pep,gap,0,0,
p,p,iep,p,piep,gap,0,0,
p,p,ip,p,pip,gap,0,0,
p,p,oep,p,poep,gap,0,0,
p,p,op,p,pop,gap,0,0,
p,p,p,p,pp,gap,0,0,
p,p,yp,p,pyp,gap,0,0,
p,p,eov,v,peov,gap,0,0,
p,p,ev,v,pev,gap,0,0,
p,p,ov,v,pov,gap,0,0,
p,p,aenn,nn,paenn,gap,0,0,
p,p,ann,nn,pann,gap,0,0,
p,p,enn,nn,penn,gap,0,0,
p,p,eonn,nn,peonn,gap,0,0,
p,p,onn,nn,ponn,gap,0,0,
p,p,aeyh,h,paeyh,gap,0,0,
p,p,ah,h,pah,gap,0,0,
p,p,ayh,h,payh,gap,0,0,
p,p,emh,h,pemh,gap,0,0,
p,p,eomh,h,peomh,gap,0,0,
p,p,ueh,h,pueh,gap,0,0,
p,p,uh,h,puh,gap,0,0,
p,p,r,r,pr,gap,0,0,
p,p,,open,p,gap,0,0,
p,p,a,open,pa,attested,9,9,吧妑帊怕舥蚆鈀葩𧣃
p,p,aa,open,paa,gap,0,0,
p,p,ae,open,pae,gap,0,0,
p,p,au,open,pau,gap,0,0,
p,p,e,open,pe,attested,1,1,潎
p,p,eo,open,peo,gap,0,0,
p,p,eou,open,peou,gap,0,0,
p,p,eu,open,peu,attested,19,16,剽嘌嫖慓摽㬓旚篻螵醥皫飄
p,p,ia,open,pia,gap,0,0,
p,p,iaeu,open,piaeu,gap,0,0,
p,p,iau,open,piau,gap,0,0,
p,p,ie,open,pie,gap,0,0,
p,p,ieu,open,pieu,gap,0,0,
p,p,iou,open,piou,gap,0,0,
p,p,iu,open,piu,gap,0,0,
p,p,o,open,po,attested,12,10,浦陠普痡誧豧䮒𢼹𥠵𨁏
p,p,oe,open,poe,gap,0,0,
p,p,oeu,open,poeu,gap,0,0,
p,p,ou,open,pou,attested,18,15,仆肧㤱秠紑衃副福醅覆䬌𡫺
p,p,u,open,pu,attested,10,9,怖悑烳溥墲鋪鯆𤸵𩹲
p,p,ua,open,pua,gap,0,0,
p,p,uae,open,puae,gap,0,0,
p,p,ue,open,pue,gap,0,0,
p,p,ueo,open,pueo,gap,0,0,
p,p,wa,open,pwa,gap,0,0,
p,p,wae,open,pwae,gap,0,0,
p,p,yeo,open,pyeo,gap,0,0,
p,p,yeou,open,pyeou,gap,0,0,
r,r,aan,n,raan,gap,0,0,
r,r,aen,n,raen,gap,0,0,
r,r,an,n,ran,attested,7,7,肰燃繎戁㒄𤡮𥳚
r,r,en,n,ren,attested,7,7,然㜣熯橪蹨䕼𤓉
r,r,eon,n,reon,gap,0,0,
r,r,ian,n,rian,gap,0,0,
r,r,ien,n,rien,gap,0,0,
r,r,in,n,rin,attested,17,17,人刃仁仞朲忍杒牣肕涊訒軔
r,r,n,n,rn,gap,0,0,
r,r,oen,n,roen,gap,0,0,
r,r,on,n,ron,gap,0,0,
r,r,uaen,n,ruaen,gap,0,0,
r,r,uan,n,ruan,gap,0,0,
r,r,uen,n,ruen,attested,24,21,耎偄軟堧愞㮕瑌腝䓴碝撋緛
r,r,ueon,n,rueon,gap,0,0,
r,r,uin,n,ruin,gap,0,0,
r,r,un,n,run,attested,9,9,眴䏰犉閠潤蝡瞤𣯍𩀋
r,r,waan,n,rwaan,gap,0,0,
r,r,waen,n,rwaen,gap,0,0,
r,r,wan,n,rwan,gap,0,0,
r,r,woen,n,rwoen,gap,0,0,
r,r,won,n,rwon,gap,0,0,
r,r,wyn,n,rwyn,gap,0,0,
